sheet,row_index,codigo,nome_cientifico,nome_popular,filo,classe,ordem,familia,genero,especie,localizacao,data_coleta,origem,coletor,taxonomia_id,localidade_id,especie_id,status,error,action
Boraginaceae B2,446,B2.1,Cordia alliordora,Frei- Jorge,Antophyta,Magnoliopsida,Boraginales,Boraginaceae,,Cordia alliordora,Bairro Jatoba - Januária MG,,Nativa,Lara Orrany,,,,,,
Boraginaceae B2,447,B2.2,Cordia glabrata (Mart.) L,Freijó,Antophyta,Magnoliopsida,Boraginales,Boraginaceae,,Cordia glabrata (Mart.) L,IFNMG - Campus Januária - MG,,Nativa,Ana Flavia Viana,,,,,,
Boraginaceae B2,448,B2.3,Cordia alliodora,Frei - Jorge,Antophyta,Magnoliopsida,Boraginales,Boraginaceae,,Cordia alliordora,Lontra - MG,,Nativa,Milene Santos,,,,,,
Boraginaceae B2,449,B2.4,Cordia glabrata (Mart.) L,Louro Preto,Antophyta,Magnoliopsida,Boraginales,Boraginaceae,,Cordia glabrata (Mart.) L,IFNMG - Campus Januária - MG,,Nativa,Kayan Luna Ferreira,,,,,,
Boraginaceae B2,450,B2.5,Cordia glabrata,Louro Branco,Antophyta,Magnoliopsida,Boraginales,Boraginaceae,,Cordia glabrata (Mart.) L,"Avenida Leão XIII, Januária - MG",,Nativa,Renata Santos,,,,,,
Boraginaceae B2,451,B2.6,Cordia alliodora,Louro Amarelo,Antophyta,Magnoliopsida,Boraginales,Boraginaceae,,Cordia alliordora,IFNMG - Campus Januária - MG,,Nativa,Camila Lopo,,,,,,
Boraginaceae B2,452,B2.7,Cordia alliodora,Louro amarelo,Antophyta,Magnoliopsida,Boraginales,Boraginaceae,,Cordia alliodora,Bom Jardim - Januária MG,,Nativa,Avilson,,,,,,
Boraginaceae B2,453,B2.8,Cordia glabrata,Louro Preto,Antophyta,Magnoliopsida,Boraginales,Boraginaceae,,Cordia glabrata,Cabeceira de Ranelaria - Bonito de Minas = MG,,Nativa,Daiane Alves Rodrigues,,,,,,
Boraginaceae B2,454,B2.10,Cordia alliodora,Erva Rei,Antophyta,Magnoliopsida,Boraginales,Boraginaceae,,Cordia alliodora,Pedras de Maria da Cruz - MG,,Nativa,Vanessa Carvalho,,,,,,
Cordiaceae C13,455,C13.1,Cordia glabrata,Cordia,Antophyta,Magnoliopsida,Boraginales,Cordiaceae,,glabrata,15°26'55.27''S 44°22'20.26''W,,Nativa,Samuel Rodrigues dos Santos,,,,,,
Cordiaceae C13,456,C13.2,Cordia insignis,louro preto,Antophyta,Magnoliopsida,Boraginales,Cordiaceae,,insignis,15°26'58''S 44°58'24''W 483M,,Nativa,Wellerson Nunes,,,,,,
Cordiaceae C13,457,C13.3,Cordia glabrata,Louro amarelo,Antophyta,Magnoliopsida,Boraginales,Cordiaceae,,alliodora,15º 37'54'' S 44º 26''4162'',,Nativa,Kaio Rodrrigues da Silva,,,,,,
Cordiaceae C13,458,C13.4,Cordia glabrata,louro preto,Antophyta,Magnoliopsida,Boraginales,Cordiaceae,,,Av. Montes Claros - Pedras de Maria da Cruz Mg,,Nativa,Vanessa Carvalho,,,,,,
Cordiaceae C13,459,C13.5,Cordia glabrata,,Antophyta,Magnoliopsida,Boraginales,Cordiaceae,,,Cabeceira do Rio Pandeiros - Bonito de Minas,,Nativa,Daiane Alves Rodrigues,,,,,,
Cordiaceae C13,460,C13.6,Cordia glabrata,,Antophyta,Magnoliopsida,Boraginales,Cordiaceae,,,Bom Jardim - Januária MG,,Nativa,Arlison,,,,,,
Cordiaceae C13,461,C13.7,Cordia glabrata,,Antophyta,Magnoliopsida,Boraginales,Cordiaceae,,,IFNMG - Campus Januária,,Nativa,Ana Flávia Viana,,,,,,
Cordiaceae C13,462,C13.8,Cordia glabrata,,Antophyta,Magnoliopsida,Boraginales,Cordiaceae,,,Lontra -MG,,Nativa,Milene Santos,,,,,,
Cordiaceae C13,463,C13.9,Cordia glabrata,,Antophyta,Magnoliopsida,Boraginales,Cordiaceae,,,Desconhecido,,,Kauan Luna Ferreira,,,,,,
Cordiaceae C13,464,C13.10,Cordia glabrata,,Antophyta,Magnoliopsida,Boraginales,Cordiaceae,,,"Av. leão 13, Bairro Alto das poções - Januária MG",,Nativa,Renata Santos de Almeida Duarte,,,,,,
Cordiaceae C13,465,C13.11,Cordia glabrata,,Antophyta,Magnoliopsida,Boraginales,Cordiaceae,,,,,,Camila Lopo,,,,,,
Cordiaceae C13,466,C13.12,Cordia glabrata,,Antophyta,Magnoliopsida,Boraginales,Cordiaceae,,,Bairro Jatobá,,,Lora Lorrany Alves Santos,,,,,,
Cordiaceae C13,467,C13.13,Cordia glabrata,Louro Amarelo,Antophyta,Magnoliopsida,Boraginales,Cordiaceae,,alliodora,15º 28' 52.7'' S 44º 22' 12.8'' W,,Nativa,Gisele Lopes Carneiro,,,,,,
Cordiaceae C13,468,C13.14,Cordia glabrata,,Antophyta,Magnoliopsida,Boraginales,Cordiaceae,,glabrata,Posto de Saude ( Bom Jardim) - Januaria MG,,Nativa,Alcides Fernandes,,,,,,
Cordiaceae C13,469,C13.15,Cordia glabrata,Cordia,Antophyta,Magnoliopsida,Boraginales,Cordiaceae,,glabrata,LAT.S: 15º 27'' 20' LONG.O: 44º 22' 8'',,Nativa,Pedro Mateus Farias,,,,,,
Cordiaceae C13,470,C13.16,Cordia glabrata,,,,,,,,-15º27`14.6` S -44º22`11.6` W,,Nativa,Laressa Gomes,,,,,,
Cordiaceae C13,471,C13.17,Cordia glabrata,,,,,,,,Agroecologia - IFNMG Campus Januária,,,Tátila Lopes,,,,,,
Costaceae C14,472,C14.1,Costus spicatus,Cana do brejo,Anthophyta,Liliospida,Zingiberales,Costaceae,,Costus spicatus,Bonito de Minas,,Nativa,Alteone Barbosa,,,,,,
Costaceae C14,473,C14.2,Costus spicatus,Cana do brejo,Anthophyta,Liliospida,Zingiberales,Costaceae,,Costus spicatus,"-15º.475056, -44.363522",,Nativa,Ana Luisa Viana Coelho,,,,,,
Cyperaceae C15,474,C15.1,Cyperus rotundus,Tiririca,Anthophyta,Liliopsida,Poales,Cyperaceae,,rotundus L.,IFNMG-Januária,,Exótica,Desconhecido,,,,,,
Dilleniaceae D1,475,D1.1,Curatella americana L.,Lixeira,Anthophyta,Magnoliopsida,Malpighiales,Dilleniaceae,,americana,15°17'24''S 44°49'21''W,,Nativa,Samuel Rodrigues dos Santos,,,,,,
Euphorbiaceae E1,476,E1.1,Euphorbia leucoceohala,Neve da Montanha,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Euphorbia leucoceohala,Januária - MG,,Nativa,Wanderson,,,,,,
Euphorbiaceae E1,477,E1.2,Jatropha integerrima Jacq.,Peregrine,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Jatropha integerrima Jacq.,IFNMG - Januária MG,,Nativa,Lucas Monteiro Aguiar,,,,,,
Euphorbiaceae E1,478,E1.3,Ricinus communis Var. brasiliensis L.,Mamona,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Ricinus communis Var. brasiliensis L.,Januária - MG,,Nativa,Ana Clara Ribeiro,,,,,,
Euphorbiaceae E1,479,E1.4,Jatropha integerrima Jacq.,Peregrine,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Jatropha integerrima Jacq.,IFNMG - Januária MG,,Nativa,Erick Soares,,,,,,
Euphorbiaceae E1,480,E1.5,Ricinus communis L.,Mamona,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Ricinus communis Var. brasiliensis L.,São João das Missões - MG,,Nativa,Fábio Luis,,,,,,
Euphorbiaceae E1,481,E1.6,Jatropha integerrima Jacq.,Peregrina,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Jatropha integerrima Jacq.,IFNMG - Januária MG,,Nativa,Mariane Gonçalves Oliveira,,,,,,
Euphorbiaceae E1,482,E1.7,Euphorbia pulcherrima willd. ex klotzsch,Bico de papagaio,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Euphorbia pulcherrima willd. ex klotzsch,Fazenda Capivaras - Januária - MG,,Nativa,"Adriele, Caroline, Hellen, Laires, Lairton, Neila, William.",,,,,,
Euphorbiaceae E1,483,E1.8,Jatropha elegans Var gossypiifolia (Poh) Mull. Arg,Picão Rocho,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Jatropha elegans Var gossypiifolia (Poh) Mull. Arg,Proximidades do IFNMG - Januária MG,,Nativa,José Mourão,,,,,,
Euphorbiaceae E1,484,E1.9,Ricinus communis var brasiliensis L.,Mamona,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Ricinus communis var brasiliensis L.,R. Quatro - Januária - MG,,Nativa,"Adriele, Caroline, Hellen, Laires, Lairton, Neila, William.",,,,,,
Euphorbiaceae E1,485,E1.10,Acalyphas riptans L.,Rabo de gato,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Acalyphas riptans L.,IFNMG - Januária MG,,Cultivada,Ana Flávia Viana,,,,,,
Euphorbiaceae E1,486,E1.11,Jatropha integerrima Jacq.,Peregrina,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Jatropha integerrima Jacq.,IFNMG - Januária MG,,Nativa,Arthur Ferreira,,,,,,
Euphorbiaceae E1,487,E1.12,Ricinus communis L.,Mamona,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Ricinus communis,Januária - MG,,Nativa,Sara Alves,,,,,,
Euphorbiaceae E1,488,E1.13,Euphorbia hirta L.,Erva de Santa Luzia,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Jatropha integerrima Jacq.,Jaíba/MG,,Nativa,Ana Luiza de Souza,,,,,,
Euphorbiaceae E1,489,E1.14,Euphorbia hirta L.,Erva de Santa Luzia,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Jatropha integerrima Jacq.,R João Lopes da Mata - Januária MG,,Nativa,Lucas Figueiredo,,,,,,
Euphorbiaceae E1,490,E1.15,Ricinus communis L.,Mamona,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Ricinus communis L.,Januária - MG,,Nativa,Widy,,,,,,
Euphorbiaceae E1,491,E1.16,Euphorbia gramínea,Cabelo de Velho,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Euphorbia gramínea,IFNMG - Campus Januária MG,,Naturalizada,Guilherme Cangussu,,,,,,
Euphorbiaceae E1,492,E1. 17,Euphorbia hirta L.,Erva de Santa Luzia,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,hirta L.,Januária -MG,,Nativa,Heriny F.M. Xavier,,,,,,
Euphorbiaceae E1,493,E1. 18,Manihot esculenta,Mandioca,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,esculente,Área do laboratório de interações biológicas - IFNMG Campus Januária - MG,,Nativa,Tiago de Souza Rodrigues,,,,,,
Euphorbiaceae E1,494,E1.19,Euphorbia hirta L.,Erva de Santa Luzia,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,,15 26 54.08 - 44 22 99'3 0,,,Tiago de Souza Rodrigues,,,,,,
Euphorbiaceae E1,495,E1.20,Jatropha elegans var. gossypiifolia,Pinhão-Roxo,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,gossypiifolia,"15°27'34.17""S 44°21'54.09""O",,Nativa,Tiago de Souza Rodrigues,,,,,,
Euphorbiaceae E1,496,E1.21,Manihot esculenta,Mandioca,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,esculenta,Desconhecido,,Nativa,Paula Vitória Santos Peckimim,,,,,,
Euphorbiaceae E1,497,E1.22,Euphorbia heterophylla L.,Amendoim-bravo,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,heterophylla L.,IFNMG-Campus Januária,,Nativa,Nívia Alves da Silva,,,,,,
Euphorbiaceae E1,498,E1.23,Jatropha elegans var. gossypiifolia,Pinhão-Roxo,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,gossypiifolia,"Rua 18, n° 310, bairro Jadete, Januária MG",,Nativa,Thâmilly Vieira Gonçalves,,,,,,
Euphorbiaceae E1,499,E1.24,Ricinus communis L.,Mamona,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,communis,Rua Rondônia 141- Itacarambi MG,,Nativa,Cássio de Assis Pereira,,,,,,
Euphorbiaceae E1,500,E1.25,Manihot esculenta crantz,Mandioca,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,esculenta,Zona rural : Sítio novo/ Umburana,,Nativa,Karina Figueredo,,,,,,
Euphorbiaceae E1,501,E1.26,Jatropha gossypiifolia,Pinhão-Roxo,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,gossypiifolia,Bom Jardim (ao lado do restaurante),,Nativa,Alcides Fernandes,,,,,,
Euphorbiaceae E1,502,E1.27,Euphorbia heterophylla L.,Leiteira,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,heterophylla L.,IFNMG-Januária,,Nativa,Desconhecida,,,,,,
Euphorbiaceae E1,503,E1.28,Jatropha integerrima Jacq.,Peregrina,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,integerrima Jacq.,IFNMG-Januária,,Nativa,Desconhecida,,,,,,
Euphorbiaceae E1,504,E1.29,Jatropha gossypiifolia,Pinhão-Roxo,Anthophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,gossypiifolia,LAT.S 15°28'10'' e LONG.O 44°22'11'',,Nativa,Pedro Mateus Farias,,,,,,
Euphorbiaceae E1,505,E1.30,Jatropha gossypiifolia,,,,,,,,-15º 28`01.6`S -44º22`13.7`W,,,Larissa Gomes,,,,,,
Euphorbiaceae E1,506,E1. 31,Euphorbia heterophylla L.,,,,,,,,IFNMG- Campus Januária (-15.446.103 -44.367.378),,,Larissa e Warley,,,,,,
Fabaceae F1,507,F1.1,Crotálaria junica,Crolalacio,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Crotálaria junica,IFNMG/ Januária MG,,Nativa,Erick Mota,,,,,,
Fabaceae F1,508,F1.2,Strophostyles leiosperma,-,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Strophostyles leiosperma,IFNMG/ Januária MG,,Exótica,Clara Elis Ferreia,,,,,,
Fabaceae F1,509,F1.3,Senna occidentalis,Fedegoso,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Senna occidentalis,IFNMG/ Januária MG,,Nativa,José Mourão,,,,,,
Fabaceae F1,510,F1.4,Caesalpinia pulcherrima,Flamboyan/ Mirim,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Caesalpinia pulcherrima,IFNMG/ Januária MG,,Cultivada,Lucas Alves Ferreira,,,,,,
Fabaceae F1,511,F1.5,Senna occidentalis,Casi Ruba,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Senna occidentalis,Bonito de Minas/ MG,,Nativa,Camila Lopo,,,,,,
Fabaceae F1,512,F1.6,Senna corymbosa,Sena do Campo,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Senna corymbosa,IFNMG/ Januária MG,,Nativa,Brenda,,,,,,
Fabaceae F1,513,F1.7,Ingá edulis,Ingá,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Ingá edulis,Bar Alcione. Feira da Mata/ BA,,Nativa,Camila Lopo,,,,,,
Fabaceae F1,514,F1.8,Hymeneas courbaril,Jatobá,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Hymeneas courbaril,Juvenília/ MG,,Nativa,Camila Lopo,,,,,,
Fabaceae F1,515,F1.9,Bauhinia langifolia,Pata de Vaca,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Bauhinia langifolia,Fazenda Larga/ MG,,Nativa,Alex Anderson,,,,,,
Fabaceae F1,516,F1.10,Caesalpinia pulcherrima,Flamboyat Mirim,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Caesalpinia pulcherrima,IFNMG/ Januária MG,,Cultivada,Ana Flávia Viana,,,,,,
Fabaceae F1,517,F1.11,Dahlstedita pinnata,Guarana embó,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Dahlstedita pinnata,"Cabeçeira Rio Pandeiros, Januária/ MG",,Nativa,Maria Cecilia,,,,,,
Fabaceae F1,518,F1.12,Cajanus cajan,Feijão Guandú,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Cajanus cajan,Pedras de Mª da Cruz/ MG,,Naturalizada,Natannia Oliveira,,,,,,
Fabaceae F1,519,F1.13,Crotalaria incana L.,Xique/ Xique,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Crotalaria incana L.,"Fazenda Lagoa Nova, Patins/ MG",,Nativa,Gabryella Rocha Gusmão,,,,,,
Fabaceae F1,520,F1.14,Caesalpinia pulcherrima,Flamboyanzinho,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Caesalpinia pulcherrima,IFNMG/ Januária MG,,Cultivada,Milene Santos,,,,,,
Fabaceae F1,521,F1.15,Caesalpinia pulcherrima,Flamboyanzinho,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Caesalpinia pulcherrima,IFNMG/ Januária MG,,Cultivada,José Gabriel Fernandes,,,,,,
Fabaceae F1,522,F1.16,Caesalpinia pulcherrima,Flamboyant/ Mirim,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Caesalpinia pulcherrima,IFNMG/ Januária MG,,Cultivada,Jéssica,,,,,,
Fabaceae F1,523,F1.17,Caesalpinia pulcherrima,Flamboiant/ Mirim,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Caesalpinia pulcherrima,IFNMG/ Januária MG,,Cultivada,Moser,,,,,,
Fabaceae F1,524,F1.18,Caesalpinia pulcherrima,Flamboyat Mirim,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Caesalpinia pulcherrima,IFNMG/ Januária MG,,Cultivada,Mariane Gonçalves,,,,,,
Fabaceae F1,525,F1.19,Copaifera langsdorffi,Copaíba,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Copaifera langsdorffi,Bonito de Minas/ MG,,Nativa,Arthur Ferreira,,,,,,
Fabaceae F1,526,F1.20,Caesalpinia pulcherrima,Flamboyanzinho,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Caesalpinia pulcherrima,IFNMG/ Januária MG,,Cultivada,Paula Farias,,,,,,
Fabaceae F1,527,F1.21,Crotalaria retusa L.,Guiso de Cascavel,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Crotalaria retusa L.,IFNMG/ Januária MG,,Nativa,Gabriel Cardoso,,,,,,
Fabaceae F1,528,F1.22,Senna occidentalis,Fedegoso,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Senna occidentalis,IFNMG/ Januária MG,,Nativa,Desconhecido,,,,,,
Fabaceae F1,529,F1.23,Senna macranthera,Aleluia / Pau Fava,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Senna macranthera,Pandeiros/ Januária MG,,Nativa,Alcides,,,,,,
Fabaceae F1,530,F1.24,Phaseolus vulgaris,Feijão,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Phaseolus vulgaris,Januária/ MG,,Nativa,Desconhecido,,,,,,
Fabaceae F1,531,F1.25,Leucaena leucocephala,Leucena,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Leucaena leucocephala,Januária/ MG,,Naturalizada,Milene,,,,,,
Fabaceae F1,532,F1.26,Caesalpinia pulcherrima,Flamboyanzinho,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Caesalpinia pulcherrima,IFNMG/ Januária MG,,Cultivada,Daniel,,,,,,
Fabaceae F1,533,F1.27,Phaseolus vulgaris,Feijão,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Phaseolus vulgaris,São João da ponte/ MG,,Nativa,Eduardo Barbosa,,,,,,
Fabaceae F1,534,F1.28,Caesalpinia pulcherrima,Flamboyanzinho,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Caesalpinia pulcherrima,IFNMG/ Campus Januária/ MG,,Cultivada,Raiane da Silva Rocha,,,,,,
Fabaceae F1,535,F1.29,Copaifera langsdorffi,Copaíba,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Copaifera langsdorffi,Vazantão/ Bonito de Minas/ MG,,Nativa,Dayane Alves Rodrigues,,,,,,
Fabaceae F1,536,F1.30,Calliandra dysantha benth,Flor do cerrado,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Calliandra dysantha benth,Cabeceira de rancharia/ Bonito de Minas MG,,Nativa,Desconhecido,,,,,,
Fabaceae F1,537,F1.31,Clitoria fairchildiana,,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Clitoria fairchildiana,IFNMG/ Campus Januária MG,,Nativa,Vanessa Carvalho,,,,,,
Fabaceae F1,538,F1.32,Senna obtusifolia,Mata Pasto,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Senna obtusifolia,Riacho da Cruz/ januaria MG,,Nativa,Maria Claudoa Ferreira Cabral,,,,,,
Fabaceae F1,539,F1.33,Clitoria fairchildiana,Faveira / Sobreiro,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Clitoria fairchildiana,IFNMG/ Campus Januária MG,,Nativa,Luane Alencar,,,,,,
Fabaceae F1,540,F1.34,Cajanus cajan,Feijão Guandu,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Cajanus cajan,IFNMG/ Campus Januária MG,,Naturalizada,Ícaro Rodrigues Nogueira,,,,,,
Fabaceae F1,541,F1.35,Rhynchosia minima,Favinha - Brava,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,minima,Januária MG - Centro,,Nativa,Heriny Francisca Moreira Xavier da Silva,,,,,,
Fabaceae F1,542,F1.36,Libidibia Ferrea,Jucá,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Ferrea,15º 26' 53.15'' S 44º 22' 7.02'' O IFNMG Campus Januára,,Nativa,Tiago de Souza Rodrigues,,,,,,
Fabaceae F1,543,F1. 37,Copaifera trapezifolia Hayne,Copaíba,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,trapezifolia hayne,15º 30'' 43'' S 44º 45' 12'' W,,Nativa,Samuel Rodrigues dos Santos,,,,,,
Fabaceae F1,544,F1.38,Hymenaea courbaril,Jatobá,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Hymenaea courbaril,15°24'32''S 44°27'14''W 624m,,Nativa,Samuel Rodrigues dos Santos,,,,,,
Fabaceae F1,545,F1.39,Phaseolus vulgaris,Feijão-de-arranca,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,vulgaris,"14°39'11.064''S 44°11,976''W",,Nativa,Elaine Cristina Santos Almeida,,,,,,
Fabaceae F1,546,F1.40,Amburana cearensis,Umburana,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,cearensis,"14º39'14.196""S 44º0'11.34""W",,Nativa,Elaine Cristina Santos Almeida,,,,,,
Fabaceae F1,547,F1.41,Senna occidentalis,Manjerioba,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,occidentalis,"-15,3975374S -44,2377571W",,nativa,Kaio Rodrigues da Silva,,,,,,
Fabaceae F1,548,F1.42,Hymenaea courbaril,Jatobá,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,courbaril,"14º39'11.442''S 44°0'9,318''W",,nativa,Elaine Cristina Santos Almeida,,,,,,
Fabaceae F1,549,F1. 43,Dipteryx alata,Baru,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Dipteryx alata,"15º 24' 15,5'' S 47º 17' 42'' W",,Nativa,Ana Maria da Silva Andrade,,,,,,
Fabaceae F1,550,F1.44,Hymenaea courbaril,Jatobá,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,courbaril,Bom Jardim,,nativa,Nivia Alves da Silva,,,,,,
Fabaceae F1,551,F1.45,Enterolobium contortisiliquum,Tamboril,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,contortisiliquum,Pedras de Maria da Cruz,,Nativa,Samuel Amorim,,,,,,
Fabaceae F1,552,F1.46,Bauhinia forficata,Pata-de-vaca,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,forficata,Riacho da Cruz,,Nativa,Nivia Alves da Silva,,,,,,
Fabaceae F1,553,F1.47,Libidibia ferrea,Pau-ferro,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,ferrea,IFNMG Januária,,Nativa,Théo Ângelo Ribeiro,,,,,,
Fabaceae F1,554,F1.48,Calliandra dysantha,Caliandra e flor do cerrado,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,dysantha,Bonito de Minas/ MG,,Nativa,Altheone Barbosa,,,,,,
Fabaceae F1,555,F1.49,Bauhinia forficata,Pata-de-vaca,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,forficata,Bonito de Minas/ MG,,Nativa,Altheone Barbosa,,,,,,
Fabaceae F1,556,F1.50,Hymenaea courbaril,Jatobá,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,courbaril,Bonito de Minas,,Nativa,Théo Ângelo Ribeiro,,,,,,
Fabaceae F1,557,F1.51,Anandenanthera colobrina,Angico-branco,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,colobrina,"15º20'14,052""S 44º14'48,804""W",,Nativa,Ana Maria da Silva Andrade,,,,,,
Fabaceae F1,558,F1. 52,Adenanthera pavonina L.,Carolina,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,Adenanthera pavovnina L.,"-15,086028 -44,089650",,Cultivada,Cássio de Assis Pereira,,,,,,
Fabaceae F1,559,F1.53,Cenostigma macrophyllum Tul.,Catingueira,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,macrophyllum Tul.,-,,Nativa,Alteone Barbosa,,,,,,
Fabaceae F1,560,F1.54,Enterolobium contortisiliquum,Tamboril,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,contortisiliquum,Zona rural - Formosa,,Nativa,Desconhecido,,,,,,
Fabaceae F1,561,F1.55,Chloroleucon dumosum,Arapiraca,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,dumosum,Zona rural - Formosa,,Nativa,Desconhecido,,,,,,
Fabaceae F1,562,F1.56,Amburana cearences,Umburana-de-cheiro,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,cearences,Zona rural: Sítio Novo/Umburana,,Nativa,Karina Figueiredo,,,,,,
Fabaceae F1,563,F1.57,Hymenaea courbaril,Jatobá,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,courbaril,"-15,4263635, -44,4072918",,Nativa,Cyrus Pereira Araújo,,,,,,
Fabaceae F1,564,F1. 58,Anandenanthera colubrina,Angico-branco,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,colubrina,"-15.360915, -44.613634",,Nativa,"Ana Luisa, Cyrus e Gisele",,,,,,
Fabaceae F1,565,F1.59,Bauhinia forficata,Pata-de-vaca,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,forficata,"15º 27'56.7""S 44º21'57.6""W",,Nativa,Gisele Lopes Carneiro,,,,,,
Fabaceae F1,566,F1.60,Hymenaea courbaril,Jatobá,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,courbaril,Bom Jardim - Januária MG,,,Gustavo Brito,,,,,,
Fabaceae F1,567,F1.61,Bauhinia rufa,Pata-de-vaca,Anthophyta,Magnoliopsida,Fabales,Fabaceae,,rufa,"LAT.S: 15°24'98' e LONG.O: 44°19'30""",,Nativa,Tiago Emanoel de Castro,,,,,,
Fabaceae F1,568,F1.62,Hymenaea courbaril,Jatoba,,,,,,,Estrada dos olhos d'água,,,Levi,,,,,,
Fabaceae F1,569,F1.63,Libidibia ferrea,,,,,,,,IFNMG - Campus Januária,,,Laressa Gomes,,,,,,
